OrderID,CustomerID,Amount,Status
ORD-5450,CUST-891,2433.48,Error_404
ORD-5451,CUST-842,1979.85,Pending
ORD-5452,CUST-718,4723.16,Cancelled
ORD-5453,CUST-735,2245.05,Error_404
ORD-5454,CUST-756,3437.12,Pending
ORD-5455,CUST-656,2538.72,Pending
ORD-5456,CUST-791,4212.28,Cancelled
ORD-5457,CUST-688,820.64,Completed
ORD-5458,CUST-987,2638.03,Pending
ORD-5459,CUST-766,1204.19,Completed
ORD-5460,CUST-975,4452.57,Error_404
ORD-5461,CUST-988,2495.41,Completed
ORD-5462,CUST-711,4145.28,Error_404
ORD-5463,CUST-687,1266.23,Pending
ORD-5464,CUST-669,4064.92,Completed
ORD-5465,CUST-954,3942.86,Error_404
ORD-5466,CUST-686,1847.17,Cancelled
ORD-5467,CUST-792,408.14,Cancelled
ORD-5468,CUST-625,1779.33,Completed
ORD-5469,CUST-758,4423.4,Error_404
ORD-5470,CUST-930,3749.95,Completed
ORD-5471,CUST-543,3644.82,Completed
ORD-5472,CUST-634,3342.66,Pending
ORD-5473,CUST-760,1776.13,Completed
ORD-5474,CUST-949,2029.79,Error_404
ORD-5475,CUST-948,3995.23,Completed
ORD-5476,CUST-615,304.57,Error_404
ORD-5477,CUST-919,4980.51,Error_404
ORD-5478,CUST-968,4217.04,Pending
ORD-5479,CUST-510,463.11,Error_404
ORD-5480,CUST-512,2692.64,Pending
ORD-5481,CUST-792,1697.9,Pending
ORD-5482,CUST-664,3955.44,Error_404
ORD-5483,CUST-733,681.07,Completed
ORD-5484,CUST-601,3517.32,Pending
ORD-5485,CUST-957,2522.52,Error_404
ORD-5486,CUST-701,933.6,Cancelled
ORD-5487,CUST-907,4407.84,Cancelled
ORD-5488,CUST-769,647.39,Error_404
ORD-5489,CUST-819,2884.29,Completed
ORD-5490,CUST-519,1032.13,Completed
ORD-5491,CUST-844,1640.54,Pending
ORD-5492,CUST-636,2313.29,Error_404
ORD-5493,CUST-984,1581.58,Cancelled
ORD-5494,CUST-541,3823.32,Completed
ORD-5495,CUST-655,1964.89,Error_404
ORD-5496,CUST-774,4455.45,Pending
ORD-5497,CUST-705,1120.15,Cancelled
ORD-5498,CUST-844,574.23,Error_404
ORD-5499,CUST-852,1181.28,Cancelled
ORD-5500,CUST-653,CORRUPTED_DATA,Error_404
ORD-5501,CUST-941,3795.45,Pending
ORD-5502,CUST-705,4829.75,Error_404
ORD-5503,CUST-625,679.17,Error_404
ORD-5504,CUST-523,898.04,Completed
ORD-5505,CUST-708,4382.51,Pending
ORD-5506,CUST-982,2327.57,Error_404
ORD-5507,CUST-837,4344.16,Pending
ORD-5508,CUST-668,3292.25,Pending
ORD-5509,CUST-659,3228.86,Pending
ORD-5510,CUST-524,2264.6,Error_404
ORD-5511,CUST-577,4131.58,Error_404
ORD-5512,CUST-959,2489.35,Completed
ORD-5513,CUST-698,1724.79,Completed
ORD-5514,CUST-577,1636.03,Pending
ORD-5515,CUST-711,3934.52,Error_404
ORD-5516,CUST-920,967.34,Cancelled
ORD-5517,CUST-937,169.53,Pending
ORD-5518,CUST-752,247.07,Error_404
ORD-5519,CUST-849,1107.57,Cancelled
ORD-5520,CUST-855,2401.69,Completed
ORD-5521,CUST-549,787.05,Error_404
ORD-5522,CUST-665,4776.19,Pending
ORD-5523,CUST-996,1381.13,Pending
ORD-5524,CUST-606,2639.68,Cancelled
ORD-5525,CUST-627,717.94,Pending
ORD-5526,CUST-502,308.23,Pending
ORD-5527,CUST-790,2817.34,Cancelled
ORD-5528,CUST-563,2113.3,Cancelled
ORD-5529,CUST-516,4606.47,Completed
ORD-5530,CUST-728,12.27,Completed
ORD-5531,CUST-945,1594.33,Cancelled
ORD-5532,CUST-526,3864.19,Pending
ORD-5533,CUST-953,636.74,Completed
ORD-5534,CUST-534,3992.21,Cancelled
ORD-5535,CUST-624,1528.31,Error_404
ORD-5536,CUST-860,2153.5,Error_404
ORD-5537,CUST-741,1341.31,Completed
ORD-5538,CUST-926,1553.26,Cancelled
ORD-5539,CUST-519,4349.44,Cancelled
ORD-5540,CUST-747,1107.54,Error_404
ORD-5541,CUST-640,3480.31,Pending
ORD-5542,CUST-917,3234.21,Cancelled
ORD-5543,CUST-989,3378.71,Pending
ORD-5544,CUST-502,2413.49,Completed
ORD-5545,CUST-656,3197.75,Error_404
ORD-5546,CUST-852,3063.74,Error_404
ORD-5547,CUST-676,4992.55,Error_404
ORD-5548,CUST-866,4184.24,Pending
ORD-5549,CUST-911,4095.14,Completed
ORD-5550,CUST-964,4083.94,Error_404
ORD-5551,CUST-597,2840.25,Completed
ORD-5552,CUST-718,2680.45,Pending
ORD-5553,CUST-766,2920.72,Error_404
ORD-5554,CUST-870,873.61,Completed
ORD-5555,CUST-501,2394.6,Cancelled
ORD-5556,CUST-999,3901.66,Error_404
ORD-5557,CUST-883,786.7,Error_404
ORD-5558,CUST-882,2952.9,Cancelled
ORD-5559,CUST-697,2645.51,Pending
ORD-5560,CUST-768,3403.68,Error_404
ORD-5561,CUST-682,3846.06,Completed
ORD-5562,CUST-513,905.98,Pending
ORD-5563,CUST-970,347.63,Pending
ORD-5564,CUST-769,4637.89,Cancelled
ORD-5565,CUST-618,3749.2,Completed
ORD-5566,CUST-828,1394.43,Pending
ORD-5567,CUST-601,1986.69,Pending
ORD-5568,CUST-985,2742.72,Error_404
ORD-5569,CUST-828,2287.28,Pending
ORD-5570,CUST-648,3240.11,Cancelled
ORD-5571,CUST-859,4870.31,Error_404
ORD-5572,CUST-796,1628.35,Pending
ORD-5573,CUST-959,1602.16,Completed
ORD-5574,CUST-994,395.32,Cancelled
ORD-5575,CUST-829,4058.96,Pending
ORD-5576,CUST-562,3784.46,Pending
ORD-5577,CUST-962,3880.25,Pending
ORD-5578,CUST-597,3349.34,Pending
ORD-5579,CUST-622,793.66,Cancelled
ORD-5580,CUST-676,3547.7,Cancelled
ORD-5581,CUST-541,3091.66,Cancelled
ORD-5582,CUST-756,1870.23,Completed
ORD-5583,CUST-882,2467.46,Cancelled
ORD-5584,CUST-912,2572.22,Completed
ORD-5585,CUST-848,3586.58,Cancelled
ORD-5586,CUST-639,4012.05,Pending
ORD-5587,CUST-736,2994.99,Completed
ORD-5588,CUST-912,1784.16,Pending
ORD-5589,CUST-521,3831.75,Cancelled
ORD-5590,CUST-589,3282.94,Pending
ORD-5591,CUST-579,4874.17,Cancelled
ORD-5592,CUST-999,2481.49,Completed
ORD-5593,CUST-954,977.17,Cancelled
ORD-5594,CUST-646,3835.34,Error_404
ORD-5595,CUST-557,1422.25,Error_404
ORD-5596,CUST-697,2469.1,Completed
ORD-5597,CUST-709,4183.25,Completed
ORD-5598,CUST-624,4579.73,Cancelled
ORD-5599,CUST-745,3211.25,Error_404
ORD-5600,CUST-856,2498.63,Cancelled
ORD-5601,CUST-716,1791.31,Error_404
ORD-5602,CUST-820,1158.51,Pending
ORD-5603,CUST-922,3440.75,Pending
ORD-5604,CUST-808,4298.54,Completed
ORD-5605,CUST-951,1901.78,Cancelled
ORD-5606,CUST-830,1500.6,Completed
ORD-5607,CUST-746,1828.53,Pending
ORD-5608,CUST-968,3388.71,Error_404
ORD-5609,CUST-858,2660.78,Pending
ORD-5610,CUST-647,406.83,Completed
ORD-5611,CUST-664,2414.76,Pending
ORD-5612,CUST-543,3018.84,Completed
ORD-5613,CUST-692,3593.39,Pending
ORD-5614,CUST-994,391.8,Pending
ORD-5615,CUST-651,3141.17,Cancelled
ORD-5616,CUST-620,2486.44,Cancelled
ORD-5617,CUST-550,722.36,Pending
ORD-5618,CUST-662,1971.91,Completed
ORD-5619,CUST-505,1974.33,Error_404
ORD-5620,CUST-834,3383.2,Cancelled
ORD-5621,CUST-838,2480.96,Pending
ORD-5622,CUST-577,1946.8,Pending
ORD-5623,CUST-815,347.85,Completed
ORD-5624,CUST-859,1388.24,Pending
ORD-5625,CUST-656,788.84,Cancelled
ORD-5626,CUST-849,1721.79,Cancelled
ORD-5627,CUST-669,1293.5,Pending
ORD-5628,CUST-549,3016.53,Pending
ORD-5629,CUST-827,1316.09,Cancelled
ORD-5630,CUST-521,190.88,Cancelled
ORD-5631,CUST-992,4558.54,Pending
ORD-5632,CUST-763,2343.17,Cancelled
ORD-5633,CUST-813,4337.4,Error_404
ORD-5634,CUST-502,4362.75,Completed
ORD-5635,CUST-662,201.66,Cancelled
ORD-5636,CUST-522,350.38,Pending
ORD-5637,CUST-515,1449.8,Pending
ORD-5638,CUST-940,1403.02,Cancelled
ORD-5639,CUST-661,4282.58,Cancelled
ORD-5640,CUST-804,4950.17,Cancelled
ORD-5641,CUST-985,4343.4,Completed
ORD-5642,CUST-971,2739.62,Pending
ORD-5643,CUST-715,789.29,Error_404
ORD-5644,CUST-972,2802.38,Pending
ORD-5645,CUST-811,3460.32,Pending
ORD-5646,CUST-922,4708.15,Cancelled
ORD-5647,CUST-547,2146.35,Completed
ORD-5648,CUST-689,1096.06,Completed
ORD-5649,CUST-939,4898.84,Error_404
ORD-5650,CUST-817,1640.72,Completed
ORD-5651,CUST-927,427.27,Completed
ORD-5652,CUST-738,1518.18,Completed
ORD-5653,CUST-721,13.23,Pending
ORD-5654,CUST-854,3930.07,Error_404
ORD-5655,CUST-831,3015.09,Pending
ORD-5656,CUST-691,3989.86,Error_404
ORD-5657,CUST-595,2053.23,Cancelled
ORD-5658,CUST-611,2612.94,Cancelled
ORD-5659,CUST-565,2331.79,Cancelled
ORD-5660,CUST-611,3843.75,Error_404
ORD-5661,CUST-596,336.92,Error_404
ORD-5662,CUST-865,2070.06,Error_404
ORD-5663,CUST-610,3948.24,Error_404
ORD-5664,CUST-777,128.71,Cancelled
ORD-5665,CUST-691,3905.26,Pending
ORD-5666,CUST-583,510.39,Cancelled
ORD-5667,CUST-880,3080.21,Cancelled
ORD-5668,CUST-831,2812.58,Error_404
ORD-5669,CUST-794,2069.1,Cancelled
ORD-5670,CUST-928,2925.02,Completed
ORD-5671,CUST-559,4315.65,Completed
ORD-5672,CUST-966,4034.94,Cancelled
ORD-5673,CUST-894,4711.74,Cancelled
ORD-5674,CUST-502,607.02,Cancelled
ORD-5675,CUST-611,2442.57,Cancelled
ORD-5676,CUST-545,1757.75,Error_404
ORD-5677,CUST-966,700.34,Cancelled
ORD-5678,CUST-832,4378.42,Pending
ORD-5679,CUST-610,4611.55,Pending
ORD-5680,CUST-803,549.94,Error_404
ORD-5681,CUST-756,2961.65,Completed
ORD-5682,CUST-949,2639.18,Pending
ORD-5683,CUST-798,3440.56,Cancelled
ORD-5684,CUST-738,841.04,Error_404
ORD-5685,CUST-998,2878.18,Pending
ORD-5686,CUST-973,2945.72,Completed
ORD-5687,CUST-897,4395.31,Error_404
ORD-5688,CUST-676,2481.23,Cancelled
ORD-5689,CUST-532,4091.3,Cancelled
ORD-5690,CUST-982,1726.36,Completed
ORD-5691,CUST-820,1149.43,Error_404
ORD-5692,CUST-650,2070.15,Cancelled
ORD-5693,CUST-850,3000.84,Error_404
ORD-5694,CUST-566,4303.37,Cancelled
ORD-5695,CUST-865,2124.11,Completed
ORD-5696,CUST-590,3560.73,Cancelled
ORD-5697,CUST-531,667.67,Error_404
ORD-5698,CUST-654,544.35,Cancelled
ORD-5699,CUST-874,57.66,Completed
ORD-5700,CUST-864,4740.79,Cancelled
ORD-5701,CUST-724,2519.19,Pending
ORD-5702,CUST-591,1450.24,Completed
ORD-5703,CUST-558,162.12,Completed
ORD-5704,CUST-768,1880.5,Completed
ORD-5705,CUST-687,538.0,Completed
ORD-5706,CUST-569,1262.4,Cancelled
ORD-5707,CUST-835,2210.26,Pending
ORD-5708,CUST-710,1586.98,Pending
ORD-5709,CUST-591,1038.38,Completed
ORD-5710,CUST-571,476.01,Cancelled
ORD-5711,CUST-931,2433.29,Error_404
ORD-5712,CUST-739,4054.81,Error_404
ORD-5713,CUST-511,3663.59,Error_404
ORD-5714,CUST-640,2599.28,Error_404
ORD-5715,CUST-812,881.78,Cancelled
ORD-5716,CUST-775,1503.61,Error_404
ORD-5717,CUST-751,4551.73,Error_404
ORD-5718,CUST-866,4668.06,Completed
ORD-5719,CUST-631,1059.88,Error_404
ORD-5720,CUST-755,1845.41,Cancelled
ORD-5721,CUST-805,3392.24,Cancelled
ORD-5722,CUST-745,1029.45,Pending
ORD-5723,CUST-696,4451.54,Completed
ORD-5724,CUST-926,3774.7,Completed
ORD-5725,CUST-756,3350.16,Cancelled
ORD-5726,CUST-812,1271.03,Completed
ORD-5727,CUST-729,691.25,Pending
ORD-5728,CUST-762,2560.25,Completed
ORD-5729,CUST-953,2412.79,Error_404
ORD-5730,CUST-904,1138.54,Pending
ORD-5731,CUST-649,4787.63,Error_404
ORD-5732,CUST-524,4443.06,Cancelled
ORD-5733,CUST-974,3617.53,Error_404
ORD-5734,CUST-986,963.16,Completed
ORD-5735,CUST-571,1792.06,Completed
ORD-5736,CUST-728,1615.06,Pending
ORD-5737,CUST-830,4018.75,Cancelled
ORD-5738,CUST-690,2457.63,Completed
ORD-5739,CUST-966,3331.61,Error_404
ORD-5740,CUST-713,4403.75,Error_404
ORD-5741,CUST-845,1787.67,Cancelled
ORD-5742,CUST-916,455.1,Pending
ORD-5743,CUST-646,4430.39,Completed
ORD-5744,CUST-523,4680.62,Error_404
ORD-5745,CUST-607,4090.4,Pending
ORD-5746,CUST-952,69.71,Cancelled
ORD-5747,CUST-810,3654.54,Error_404
ORD-5748,CUST-513,2447.87,Pending
ORD-5749,CUST-945,2115.89,Cancelled
ORD-5750,CUST-894,1343.76,Cancelled
ORD-5751,CUST-797,4244.79,Pending
ORD-5752,CUST-584,4896.68,Error_404
ORD-5753,CUST-814,45.92,Cancelled
ORD-5754,CUST-552,4210.4,Completed
ORD-5755,CUST-883,3862.15,Cancelled
ORD-5756,CUST-937,279.44,Completed
ORD-5757,CUST-955,3539.27,Completed
ORD-5758,CUST-692,2776.16,Error_404
ORD-5759,CUST-503,2053.66,Error_404
ORD-5760,CUST-699,2531.54,Pending
ORD-5761,CUST-582,4418.35,Pending
ORD-5762,CUST-527,706.3,Error_404
ORD-5763,CUST-786,264.37,Pending
ORD-5764,CUST-590,2287.87,Cancelled
ORD-5765,CUST-947,511.92,Cancelled
ORD-5766,CUST-753,1350.44,Error_404
ORD-5767,CUST-891,3328.36,Completed
ORD-5768,CUST-800,3057.01,Pending
ORD-5769,CUST-607,2271.62,Error_404
ORD-5770,CUST-870,3060.77,Pending
ORD-5771,CUST-688,3067.26,Completed
ORD-5772,CUST-954,78.21,Completed
ORD-5773,CUST-692,2858.42,Cancelled
ORD-5774,CUST-539,4767.68,Error_404
ORD-5775,CUST-955,418.59,Error_404
ORD-5776,CUST-899,4701.49,Completed
ORD-5777,CUST-574,3666.42,Pending
ORD-5778,CUST-696,4107.2,Cancelled
ORD-5779,CUST-648,4157.25,Cancelled
ORD-5780,CUST-646,2278.79,Completed
ORD-5781,CUST-765,2965.38,Error_404
ORD-5782,CUST-964,4203.31,Cancelled
ORD-5783,CUST-730,3227.93,Completed
ORD-5784,CUST-759,2545.35,Pending
ORD-5785,CUST-772,699.65,Completed
ORD-5786,CUST-795,3913.47,Cancelled
ORD-5787,CUST-843,2205.96,Completed
ORD-5788,CUST-539,3331.05,Completed
ORD-5789,CUST-617,3308.11,Error_404
ORD-5790,CUST-950,1366.51,Cancelled
ORD-5791,CUST-525,3340.32,Cancelled
ORD-5792,CUST-807,104.42,Cancelled
ORD-5793,CUST-982,4735.25,Pending
ORD-5794,CUST-610,3317.54,Cancelled
ORD-5795,CUST-503,1287.81,Cancelled
ORD-5796,CUST-678,1931.09,Pending
ORD-5797,CUST-566,3547.11,Cancelled
ORD-5798,CUST-707,1426.7,Cancelled
ORD-5799,CUST-737,4916.45,Completed
ORD-5800,CUST-850,378.34,Pending
ORD-5801,CUST-632,4591.71,Cancelled
ORD-5802,CUST-540,1639.38,Error_404
ORD-5803,CUST-920,2272.0,Completed
ORD-5804,CUST-699,2716.55,Cancelled
ORD-5805,CUST-733,3260.69,Pending
ORD-5806,CUST-649,4133.08,Completed
ORD-5807,CUST-873,874.44,Error_404
ORD-5808,CUST-604,3998.9,Pending
ORD-5809,CUST-583,191.66,Completed
ORD-5810,CUST-862,3931.87,Pending
ORD-5811,CUST-793,4149.16,Pending
ORD-5812,CUST-939,2664.78,Cancelled
ORD-5813,CUST-518,610.7,Error_404
ORD-5814,CUST-631,1687.21,Completed
ORD-5815,CUST-673,1063.37,Completed
ORD-5816,CUST-727,1594.5,Pending
ORD-5817,CUST-902,903.73,Pending
ORD-5818,CUST-749,4018.35,Cancelled
ORD-5819,CUST-984,981.99,Cancelled
ORD-5820,CUST-532,4640.22,Error_404
ORD-5821,CUST-925,4942.53,Error_404
ORD-5822,CUST-922,4561.42,Pending
ORD-5823,CUST-750,4583.37,Completed
ORD-5824,CUST-980,102.74,Cancelled
ORD-5825,CUST-866,4561.72,Completed
ORD-5826,CUST-677,1831.08,Error_404
ORD-5827,CUST-854,1910.3,Error_404
ORD-5828,CUST-766,1916.43,Error_404
ORD-5829,CUST-920,2803.88,Completed
ORD-5830,CUST-638,4589.81,Pending
ORD-5831,CUST-725,2250.73,Error_404
ORD-5832,CUST-995,3075.58,Completed
ORD-5833,CUST-758,2505.98,Cancelled
ORD-5834,CUST-779,1508.35,Error_404
ORD-5835,CUST-684,2012.25,Completed
ORD-5836,CUST-720,4722.58,Pending
ORD-5837,CUST-856,2358.8,Error_404
ORD-5838,CUST-766,2926.26,Error_404
ORD-5839,CUST-505,2797.4,Error_404
ORD-5840,CUST-773,1511.15,Pending
ORD-5841,CUST-735,4934.09,Pending
ORD-5842,CUST-810,1058.97,Error_404
ORD-5843,CUST-597,3499.3,Pending
ORD-5844,CUST-678,877.45,Error_404
ORD-5845,CUST-952,1929.17,Completed
ORD-5846,CUST-984,2038.38,Error_404
ORD-5847,CUST-648,3206.48,Pending
ORD-5848,CUST-549,3732.46,Cancelled
ORD-5849,CUST-920,2870.31,Error_404
ORD-5850,CUST-897,4428.66,Completed
ORD-5851,CUST-831,334.46,Cancelled
ORD-5852,CUST-799,1116.43,Completed
ORD-5853,CUST-818,4488.37,Pending
ORD-5854,CUST-813,970.43,Error_404
ORD-5855,CUST-585,1372.69,Completed
ORD-5856,CUST-807,2859.55,Error_404
ORD-5857,CUST-985,104.07,Cancelled
ORD-5858,CUST-823,3678.93,Cancelled
ORD-5859,CUST-946,4258.12,Pending
ORD-5860,CUST-718,745.33,Error_404
ORD-5861,CUST-965,2243.61,Completed
ORD-5862,CUST-827,205.67,Pending
ORD-5863,CUST-778,4887.74,Pending
ORD-5864,CUST-553,2094.99,Completed
ORD-5865,CUST-546,743.97,Pending
ORD-5866,CUST-739,1618.31,Error_404
ORD-5867,CUST-587,2899.16,Error_404
ORD-5868,CUST-760,1269.25,Pending
ORD-5869,CUST-880,3934.16,Pending
ORD-5870,CUST-966,3497.3,Cancelled
ORD-5871,CUST-722,1282.88,Error_404
ORD-5872,CUST-648,1782.26,Cancelled
ORD-5873,CUST-632,1005.44,Error_404
ORD-5874,CUST-626,1966.83,Pending
ORD-5875,CUST-926,2453.86,Error_404
ORD-5876,CUST-777,3275.44,Pending
ORD-5877,CUST-546,1236.2,Cancelled
ORD-5878,CUST-527,516.89,Error_404
ORD-5879,CUST-833,2321.72,Completed
ORD-5880,CUST-553,3421.54,Error_404
ORD-5881,CUST-968,2990.13,Completed
ORD-5882,CUST-879,3500.71,Error_404
ORD-5883,CUST-728,4750.51,Completed
ORD-5884,CUST-909,3689.49,Pending
ORD-5885,CUST-784,4096.57,Cancelled
ORD-5886,CUST-743,1224.63,Pending
ORD-5887,CUST-639,2953.17,Cancelled
ORD-5888,CUST-570,3268.36,Cancelled
ORD-5889,CUST-702,1691.78,Pending
ORD-5890,CUST-753,3776.86,Cancelled
ORD-5891,CUST-692,2385.62,Cancelled
ORD-5892,CUST-896,4434.86,Completed
ORD-5893,CUST-648,3954.25,Cancelled
ORD-5894,CUST-576,430.38,Completed
ORD-5895,CUST-813,710.27,Cancelled
ORD-5896,CUST-680,4338.01,Error_404
ORD-5897,CUST-717,4935.48,Cancelled
ORD-5898,CUST-825,4581.6,Completed
ORD-5899,CUST-687,1369.48,Cancelled
ORD-5900,CUST-747,-61.37828818113627,Pending
ORD-5901,CUST-740,15.08,Cancelled
ORD-5902,CUST-897,3282.95,Pending
ORD-5903,CUST-736,432.82,Completed
ORD-5904,CUST-944,4817.17,Completed
ORD-5905,CUST-562,3881.73,Completed
ORD-5906,CUST-559,3898.68,Cancelled
ORD-5907,CUST-532,4094.72,Cancelled
ORD-5908,CUST-991,229.84,Cancelled
ORD-5909,CUST-934,2542.61,Cancelled
ORD-5910,CUST-598,2054.32,Error_404
ORD-5911,CUST-987,23.28,Completed
ORD-5912,CUST-775,1089.55,Completed
ORD-5913,CUST-958,1526.11,Error_404
ORD-5914,CUST-804,2152.01,Error_404
ORD-5915,CUST-553,1478.42,Cancelled
ORD-5916,CUST-897,2831.89,Pending
ORD-5917,CUST-544,1256.48,Completed
ORD-5918,CUST-500,1022.01,Completed
ORD-5919,CUST-602,348.62,Completed
ORD-5920,CUST-800,1627.07,Cancelled
ORD-5921,CUST-934,4384.51,Pending
ORD-5922,CUST-741,2033.03,Cancelled
ORD-5923,CUST-620,751.07,Cancelled
ORD-5924,CUST-961,3211.48,Completed
ORD-5925,CUST-858,3681.5,Cancelled
ORD-5926,CUST-693,4799.08,Error_404
ORD-5927,CUST-523,55.1,Pending
ORD-5928,CUST-628,974.02,Error_404
ORD-5929,CUST-852,1701.84,Completed
ORD-5930,CUST-666,4893.91,Error_404
ORD-5931,CUST-600,1910.33,Pending
ORD-5932,CUST-823,1379.03,Cancelled
ORD-5933,CUST-876,2261.99,Cancelled
ORD-5934,CUST-854,425.64,Cancelled
ORD-5935,CUST-637,4059.62,Error_404
ORD-5936,CUST-883,3442.25,Error_404
ORD-5937,CUST-737,3381.73,Cancelled
ORD-5938,CUST-794,4038.46,Pending
ORD-5939,CUST-524,2863.69,Completed
ORD-5940,CUST-853,4769.32,Pending
ORD-5941,CUST-804,1872.74,Error_404
ORD-5942,CUST-948,1309.35,Completed
ORD-5943,CUST-634,2338.9,Pending
ORD-5944,CUST-699,4864.02,Error_404
ORD-5945,CUST-519,4008.66,Pending
ORD-5946,CUST-513,2124.54,Cancelled
ORD-5947,CUST-792,1103.07,Completed
ORD-5948,CUST-962,3096.12,Completed
ORD-5949,CUST-875,3336.29,Pending
ORD-5950,CUST-640,1469.86,Cancelled
ORD-5951,CUST-919,2647.29,Completed
ORD-5952,CUST-566,3194.22,Cancelled
ORD-5953,CUST-610,2263.8,Pending
ORD-5954,CUST-571,4449.72,Cancelled
ORD-5955,CUST-995,3671.21,Completed
ORD-5956,CUST-949,3701.89,Cancelled
ORD-5957,CUST-836,1350.36,Pending
ORD-5958,CUST-596,3236.95,Pending
ORD-5959,CUST-947,1754.47,Pending
ORD-5960,CUST-861,679.52,Error_404
ORD-5961,CUST-675,503.42,Error_404
ORD-5962,CUST-605,390.95,Completed
ORD-5963,CUST-908,2049.92,Pending
ORD-5964,CUST-755,1897.64,Completed
ORD-5965,CUST-580,4384.72,Pending
ORD-5966,CUST-791,1865.16,Error_404
ORD-5967,CUST-829,386.0,Cancelled
ORD-5968,CUST-959,2216.01,Cancelled
ORD-5969,CUST-638,4330.17,Pending
ORD-5970,CUST-830,1077.54,Cancelled
ORD-5971,CUST-651,4197.01,Cancelled
ORD-5972,CUST-973,4633.41,Cancelled
ORD-5973,CUST-752,3985.71,Cancelled
ORD-5974,CUST-517,802.32,Error_404
ORD-5975,CUST-873,2311.12,Cancelled
ORD-5976,CUST-626,3005.62,Cancelled
ORD-5977,CUST-833,4823.54,Cancelled
ORD-5978,CUST-713,795.34,Completed
ORD-5979,CUST-509,1302.45,Completed
ORD-5980,CUST-732,3962.8,Pending
ORD-5981,CUST-887,320.96,Error_404
ORD-5982,CUST-833,1700.33,Pending
ORD-5983,CUST-779,3447.68,Error_404
ORD-5984,CUST-844,3741.69,Completed
ORD-5985,CUST-823,4162.39,Pending
ORD-5986,CUST-505,2305.89,Completed
ORD-5987,CUST-803,4968.82,Error_404
ORD-5988,CUST-624,3074.72,Cancelled
ORD-5989,CUST-744,638.58,Cancelled
ORD-5990,CUST-703,1140.58,Pending
ORD-5991,CUST-860,2696.73,Cancelled
ORD-5992,CUST-636,3987.9,Completed
ORD-5993,CUST-866,1883.15,Pending
ORD-5994,CUST-828,529.87,Cancelled
ORD-5995,CUST-659,4633.74,Pending
ORD-5996,CUST-948,3419.26,Completed
ORD-5997,CUST-974,3872.48,Pending
ORD-5998,CUST-665,3177.74,Cancelled
ORD-5999,CUST-741,3702.87,Completed
ORD-6000,CUST-946,CORRUPTED_DATA,Completed
ORD-6001,CUST-880,3454.88,Cancelled
ORD-6002,CUST-606,3628.43,Cancelled
ORD-6003,CUST-953,2836.74,Cancelled
ORD-6004,CUST-725,539.2,Pending
ORD-6005,CUST-642,2933.39,Error_404
ORD-6006,CUST-590,2189.74,Completed
ORD-6007,CUST-768,898.69,Error_404
ORD-6008,CUST-637,617.29,Cancelled
ORD-6009,CUST-986,105.92,Pending
ORD-6010,CUST-983,3849.45,Error_404
ORD-6011,CUST-648,3462.68,Cancelled
ORD-6012,CUST-980,3357.27,Pending
ORD-6013,CUST-964,3698.4,Pending
ORD-6014,CUST-642,4734.34,Pending
ORD-6015,CUST-886,1338.45,Completed
ORD-6016,CUST-826,3635.97,Pending
ORD-6017,CUST-536,4401.36,Pending
ORD-6018,CUST-979,3688.44,Completed
ORD-6019,CUST-747,3075.86,Pending
ORD-6020,CUST-587,4136.98,Pending
ORD-6021,CUST-959,531.44,Completed
ORD-6022,CUST-718,4519.54,Pending
ORD-6023,CUST-523,3724.55,Completed
ORD-6024,CUST-660,2064.05,Pending
ORD-6025,CUST-852,1026.15,Cancelled
ORD-6026,CUST-820,2876.86,Error_404
ORD-6027,CUST-561,2488.89,Pending
ORD-6028,CUST-690,1973.79,Pending
ORD-6029,CUST-552,4703.33,Pending
ORD-6030,CUST-669,2859.34,Pending
ORD-6031,CUST-625,576.44,Completed
ORD-6032,CUST-929,342.76,Error_404
ORD-6033,CUST-821,4976.98,Cancelled
ORD-6034,CUST-839,1612.01,Error_404
ORD-6035,CUST-811,2031.97,Pending
ORD-6036,CUST-990,361.62,Error_404
ORD-6037,CUST-526,966.72,Completed
ORD-6038,CUST-781,4446.44,Error_404
ORD-6039,CUST-916,3477.73,Completed
ORD-6040,CUST-780,3368.11,Completed
ORD-6041,CUST-632,2182.09,Pending
ORD-6042,CUST-812,3808.44,Error_404
ORD-6043,CUST-806,419.3,Completed
ORD-6044,CUST-629,2400.34,Pending
ORD-6045,CUST-678,942.6,Cancelled
ORD-6046,CUST-756,3000.37,Pending
ORD-6047,CUST-997,2451.04,Error_404
ORD-6048,CUST-861,2680.93,Pending
ORD-6049,CUST-749,4873.45,Error_404
ORD-6050,CUST-767,348.39,Completed
ORD-6051,CUST-835,693.9,Pending
ORD-6052,CUST-759,2827.65,Completed
ORD-6053,CUST-943,3211.79,Pending
ORD-6054,CUST-678,951.77,Error_404
ORD-6055,CUST-795,3006.05,Error_404
ORD-6056,CUST-614,3728.02,Completed
ORD-6057,CUST-549,3788.78,Error_404
ORD-6058,CUST-584,1958.83,Cancelled
ORD-6059,CUST-548,4468.66,Cancelled
ORD-6060,CUST-687,4060.05,Error_404
ORD-6061,CUST-596,3883.02,Completed
ORD-6062,CUST-940,299.12,Pending
ORD-6063,CUST-711,1384.3,Cancelled
ORD-6064,CUST-564,313.59,Pending
ORD-6065,CUST-664,3847.94,Error_404
ORD-6066,CUST-871,2921.95,Cancelled
ORD-6067,CUST-996,4554.77,Error_404
